source_event_id,customer_id,full_name,national_id,date_of_birth,gender,marital_status,employment_status,monthly_income,branch_code,segment,onboarded_at,kyc_status,risk_rating,payload
EV-CUST-C02377,C02377,Customer 02377,NID21555841,1974-12-21,female,single,business-owner,622291.00,ELD-030,sme,2020-03-18T00:00:00+00:00,verified,low,{}
EV-CUST-C02378,C02378,Customer 02378,NID30254501,1981-06-11,male,divorced,unemployed,733446.41,MSA-010,sme,2022-07-17T00:00:00+00:00,verified,low,{}
EV-CUST-C02379,C02379,Customer 02379,NID29588450,1995-09-28,female,divorced,business-owner,50750.71,MSA-010,retail,2019-06-26T00:00:00+00:00,verified,low,{}
EV-CUST-C02380,C02380,Customer 02380,NID27277152,1981-07-20,female,divorced,unemployed,78105.67,MSA-010,retail,2018-05-09T00:00:00+00:00,verified,low,{}
EV-CUST-C02381,C02381,Customer 02381,NID21082843,1964-12-06,female,divorced,unemployed,535451.82,ELD-030,sme,2022-09-20T00:00:00+00:00,verified,low,{}
EV-CUST-C02382,C02382,Customer 02382,NID38195965,1975-11-20,female,single,unemployed,687965.56,NBO-003,sme,2022-06-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02383,C02383,Customer 02383,NID17562797,1973-01-03,male,divorced,employed,59597.99,ELD-030,retail,2020-12-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C02384,C02384,Customer 02384,NID24237090,1984-03-18,male,married,employed,21833.81,NBO-001,retail,2021-04-12T00:00:00+00:00,verified,low,{}
EV-CUST-C02385,C02385,Customer 02385,NID25380821,1973-08-09,male,single,unemployed,76395.71,MSA-010,retail,2021-06-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C02386,C02386,Customer 02386,NID22351080,1984-06-20,female,divorced,business-owner,38907.76,NBO-003,retail,2024-11-20T00:00:00+00:00,pending,low,{}
EV-CUST-C02387,C02387,Customer 02387,NID33096486,1983-01-11,female,single,employed,57753.18,MSA-010,retail,2023-11-08T00:00:00+00:00,verified,low,{}
EV-CUST-C02388,C02388,Customer 02388,NID15383931,1978-02-18,female,single,business-owner,725529.55,NBO-002,sme,2021-10-12T00:00:00+00:00,verified,low,{}
EV-CUST-C02389,C02389,Customer 02389,NID31814116,1993-11-17,female,single,employed,65155.13,KSM-020,retail,2020-02-13T00:00:00+00:00,verified,low,{}
EV-CUST-C02390,C02390,Customer 02390,NID12014683,1991-05-23,male,single,self-employed,83075.82,MSA-010,retail,2022-06-05T00:00:00+00:00,verified,medium,{}
EV-CUST-C02391,C02391,Customer 02391,NID16326783,1961-09-24,female,divorced,self-employed,444040.76,NBO-002,sme,2020-05-02T00:00:00+00:00,verified,low,{}
EV-CUST-C02392,C02392,Customer 02392,NID35934345,1978-01-24,female,single,business-owner,89401.23,ELD-030,retail,2020-10-07T00:00:00+00:00,verified,medium,{}
EV-CUST-C02393,C02393,Customer 02393,NID32147085,1965-09-02,male,married,unemployed,21769.06,KSM-020,retail,2023-12-27T00:00:00+00:00,verified,low,{}
EV-CUST-C02394,C02394,Customer 02394,NID31991836,1990-10-09,male,single,business-owner,340918.48,NBO-003,sme,2019-03-26T00:00:00+00:00,verified,low,{}
EV-CUST-C02395,C02395,Customer 02395,NID17825679,1967-04-26,female,divorced,business-owner,229567.43,MSA-010,sme,2022-12-24T00:00:00+00:00,verified,low,{}
EV-CUST-C02396,C02396,Customer 02396,NID26561421,1971-08-14,male,married,self-employed,535345.27,NBO-001,sme,2024-02-06T00:00:00+00:00,verified,low,{}
EV-CUST-C02397,C02397,Customer 02397,NID19730756,1973-09-03,female,divorced,employed,532970.12,NBO-002,sme,2021-01-03T00:00:00+00:00,verified,high,{}
EV-CUST-C02398,C02398,Customer 02398,NID20134061,1993-12-03,female,single,self-employed,55877.68,NBO-001,retail,2024-11-14T00:00:00+00:00,verified,low,{}
EV-CUST-C02399,C02399,Customer 02399,NID23171962,1992-03-03,male,single,unemployed,59256.69,NBO-002,retail,2021-04-11T00:00:00+00:00,verified,low,{}
EV-CUST-C02400,C02400,Customer 02400,NID10380681,1963-05-23,male,divorced,employed,407254.65,KSM-020,sme,2019-08-03T00:00:00+00:00,verified,low,{}
EV-CUST-C02401,C02401,Customer 02401,NID36230222,1980-01-04,male,single,self-employed,345620.46,NBO-003,sme,2021-12-07T00:00:00+00:00,pending,low,{}
EV-CUST-C02402,C02402,Customer 02402,NID11947209,1991-02-09,female,married,business-owner,17086.20,NKR-040,retail,2025-07-12T00:00:00+00:00,verified,low,{}
EV-CUST-C02403,C02403,Customer 02403,NID13948414,1974-02-27,female,single,self-employed,441761.27,ELD-030,sme,2024-12-07T00:00:00+00:00,verified,medium,{}
EV-CUST-C02404,C02404,Customer 02404,NID39823609,2002-12-25,female,single,self-employed,232908.54,NKR-040,sme,2018-06-25T00:00:00+00:00,verified,medium,{}
EV-CUST-C02405,C02405,Customer 02405,NID21588693,1987-07-28,female,married,unemployed,297291.33,MSA-010,sme,2025-01-01T00:00:00+00:00,verified,low,{}
EV-CUST-C02406,C02406,Customer 02406,NID26547444,1975-04-23,male,divorced,business-owner,742484.51,KSM-020,sme,2025-01-01T00:00:00+00:00,verified,medium,{}
EV-CUST-C02407,C02407,Customer 02407,NID16640446,1964-05-21,male,single,self-employed,79998.59,NBO-003,retail,2018-09-14T00:00:00+00:00,verified,low,{}
EV-CUST-C02408,C02408,Customer 02408,NID33269647,1994-08-10,male,divorced,self-employed,372457.79,NBO-002,sme,2022-12-18T00:00:00+00:00,verified,low,{}
EV-CUST-C02409,C02409,Customer 02409,NID33234844,1971-03-17,male,divorced,business-owner,58332.74,KSM-020,retail,2023-09-27T00:00:00+00:00,pending,medium,{}
EV-CUST-C02410,C02410,Customer 02410,NID36230271,1967-04-20,male,single,business-owner,89920.21,KSM-020,retail,2019-10-14T00:00:00+00:00,verified,medium,{}
EV-CUST-C02411,C02411,Customer 02411,NID39461946,1995-04-18,male,single,self-employed,52170.68,KSM-020,retail,2025-04-13T00:00:00+00:00,verified,low,{}
EV-CUST-C02412,C02412,Customer 02412,NID19176131,1983-09-10,female,divorced,unemployed,34150.21,ELD-030,retail,2024-07-26T00:00:00+00:00,verified,low,{}
EV-CUST-C02413,C02413,Customer 02413,NID21583231,1962-07-08,male,divorced,unemployed,21625.24,MSA-010,retail,2019-08-11T00:00:00+00:00,verified,low,{}
EV-CUST-C02414,C02414,Customer 02414,NID12666609,1992-02-04,female,married,self-employed,37643.22,KSM-020,retail,2022-05-26T00:00:00+00:00,verified,low,{}
EV-CUST-C02415,C02415,Customer 02415,NID20298383,1964-02-14,female,single,self-employed,43443.35,MSA-010,retail,2024-02-04T00:00:00+00:00,verified,low,{}
EV-CUST-C02416,C02416,Customer 02416,NID19046723,1961-06-11,female,married,business-owner,71138.68,NBO-002,retail,2023-12-21T00:00:00+00:00,verified,low,{}
EV-CUST-C02417,C02417,Customer 02417,NID37076909,1976-04-16,male,single,business-owner,52991.79,NKR-040,retail,2025-02-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C02418,C02418,Customer 02418,NID10297517,1996-06-22,male,single,employed,89391.00,NBO-001,retail,2024-07-01T00:00:00+00:00,verified,low,{}
EV-CUST-C02419,C02419,Customer 02419,NID18960901,1969-04-17,male,divorced,employed,1050031.83,ELD-030,corp,2024-10-16T00:00:00+00:00,verified,high,{}
EV-CUST-C02420,C02420,Customer 02420,NID32082849,1973-07-26,male,divorced,business-owner,80421.52,NKR-040,retail,2021-09-12T00:00:00+00:00,verified,low,{}
EV-CUST-C02421,C02421,Customer 02421,NID22103464,1976-01-25,male,divorced,employed,2046597.02,NBO-001,corp,2019-07-22T00:00:00+00:00,verified,medium,{}
EV-CUST-C02422,C02422,Customer 02422,NID16335728,1961-04-09,female,married,employed,667995.55,NBO-001,sme,2022-09-09T00:00:00+00:00,verified,low,{}
EV-CUST-C02423,C02423,Customer 02423,NID16081484,2002-10-11,female,married,business-owner,57780.94,KSM-020,retail,2019-05-26T00:00:00+00:00,verified,low,{}
EV-CUST-C02424,C02424,Customer 02424,NID21869154,1965-12-25,female,single,unemployed,25364.11,NBO-003,retail,2025-12-23T00:00:00+00:00,verified,low,{}
EV-CUST-C02425,C02425,Customer 02425,NID25467159,1964-11-15,female,divorced,business-owner,46117.95,KSM-020,retail,2021-05-10T00:00:00+00:00,verified,low,{}
EV-CUST-C02426,C02426,Customer 02426,NID34571337,1973-09-08,female,divorced,employed,45697.45,ELD-030,retail,2020-07-09T00:00:00+00:00,pending,medium,{}
EV-CUST-C02427,C02427,Customer 02427,NID30903152,1989-09-04,female,divorced,business-owner,48371.70,MSA-010,retail,2020-11-23T00:00:00+00:00,verified,low,{}
EV-CUST-C02428,C02428,Customer 02428,NID38628216,1977-10-10,female,single,self-employed,203343.84,NBO-003,sme,2022-02-23T00:00:00+00:00,verified,medium,{}
EV-CUST-C02429,C02429,Customer 02429,NID32632562,1994-04-21,female,divorced,business-owner,685589.17,NKR-040,sme,2021-08-06T00:00:00+00:00,verified,low,{}
EV-CUST-C02430,C02430,Customer 02430,NID19191191,1973-01-05,female,divorced,unemployed,986797.03,NBO-001,corp,2024-06-13T00:00:00+00:00,verified,low,{}
EV-CUST-C02431,C02431,Customer 02431,NID39867009,1964-09-28,female,single,employed,81264.86,MSA-010,retail,2025-01-22T00:00:00+00:00,verified,low,{}
EV-CUST-C02432,C02432,Customer 02432,NID31798161,1979-07-09,male,single,self-employed,974298.61,NBO-001,corp,2022-07-23T00:00:00+00:00,verified,low,{}
EV-CUST-C02433,C02433,Customer 02433,NID18092504,1979-08-07,female,divorced,unemployed,278303.28,NBO-003,sme,2023-12-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C02434,C02434,Customer 02434,NID21429879,1963-08-18,male,single,business-owner,441339.98,NBO-001,sme,2019-11-05T00:00:00+00:00,verified,medium,{}
EV-CUST-C02435,C02435,Customer 02435,NID29184788,1961-09-06,male,divorced,unemployed,496308.49,ELD-030,sme,2020-07-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C02436,C02436,Customer 02436,NID23752860,1973-09-07,female,married,self-employed,47278.33,NBO-001,retail,2023-08-03T00:00:00+00:00,verified,low,{}
EV-CUST-C02437,C02437,Customer 02437,NID37204007,1990-01-27,male,married,employed,66214.92,KSM-020,retail,2018-08-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C02438,C02438,Customer 02438,NID36861948,1987-10-08,male,divorced,self-employed,68519.57,NBO-003,retail,2020-01-16T00:00:00+00:00,verified,low,{}
EV-CUST-C02439,C02439,Customer 02439,NID15905660,1991-12-10,female,married,employed,66867.34,NKR-040,retail,2025-07-22T00:00:00+00:00,verified,low,{}
EV-CUST-C02440,C02440,Customer 02440,NID23259611,1985-06-15,female,divorced,business-owner,642882.24,NBO-001,sme,2020-07-16T00:00:00+00:00,verified,low,{}
EV-CUST-C02441,C02441,Customer 02441,NID10117185,1997-05-16,male,single,business-owner,48506.14,NBO-003,retail,2025-10-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C02442,C02442,Customer 02442,NID14194550,1971-07-20,female,divorced,business-owner,47809.75,NBO-003,retail,2021-01-07T00:00:00+00:00,verified,high,{}
EV-CUST-C02443,C02443,Customer 02443,NID36013925,1960-10-23,female,single,unemployed,1212165.30,NBO-002,corp,2018-08-25T00:00:00+00:00,verified,low,{}
EV-CUST-C02444,C02444,Customer 02444,NID14199148,1977-08-13,female,divorced,self-employed,63547.21,MSA-010,retail,2025-06-04T00:00:00+00:00,verified,low,{}
EV-CUST-C02445,C02445,Customer 02445,NID16513671,1982-04-13,male,married,unemployed,842252.18,NBO-002,corp,2024-10-07T00:00:00+00:00,verified,low,{}
EV-CUST-C02446,C02446,Customer 02446,NID36391337,1985-03-25,male,married,self-employed,85775.74,NBO-002,retail,2021-08-05T00:00:00+00:00,verified,low,{}
EV-CUST-C02447,C02447,Customer 02447,NID33250750,1974-12-16,female,single,self-employed,32480.82,NBO-003,retail,2018-01-18T00:00:00+00:00,pending,low,{}
EV-CUST-C02448,C02448,Customer 02448,NID31214982,1972-04-08,male,divorced,business-owner,186350.11,NBO-003,sme,2021-11-04T00:00:00+00:00,verified,medium,{}
EV-CUST-C02449,C02449,Customer 02449,NID17352464,1991-09-21,female,single,business-owner,42003.55,NKR-040,retail,2018-05-15T00:00:00+00:00,pending,medium,{}
EV-CUST-C02450,C02450,Customer 02450,NID22957466,2002-07-18,female,married,business-owner,46572.49,NBO-003,retail,2018-11-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C02451,C02451,Customer 02451,NID32438426,2002-12-18,male,married,business-owner,42573.68,NBO-001,retail,2021-08-20T00:00:00+00:00,verified,medium,{}
EV-CUST-C02452,C02452,Customer 02452,NID18827297,2001-10-14,male,divorced,self-employed,48772.67,ELD-030,retail,2023-10-07T00:00:00+00:00,verified,low,{}
EV-CUST-C02453,C02453,Customer 02453,NID12694510,1998-08-22,female,single,self-employed,61020.69,NBO-002,retail,2021-11-07T00:00:00+00:00,verified,low,{}
EV-CUST-C02454,C02454,Customer 02454,NID32983043,1986-06-26,male,single,business-owner,649836.66,NBO-001,sme,2023-02-22T00:00:00+00:00,verified,low,{}
EV-CUST-C02455,C02455,Customer 02455,NID25359294,1985-11-22,male,married,unemployed,550129.74,MSA-010,sme,2018-07-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C02456,C02456,Customer 02456,NID22025065,1994-07-08,male,divorced,employed,508893.45,NBO-002,sme,2020-09-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02457,C02457,Customer 02457,NID35480312,1970-03-04,female,single,unemployed,50227.71,NBO-003,retail,2023-06-19T00:00:00+00:00,verified,medium,{}
EV-CUST-C02458,C02458,Customer 02458,NID28667385,1976-10-11,female,married,business-owner,59742.81,MSA-010,retail,2022-01-07T00:00:00+00:00,verified,medium,{}
EV-CUST-C02459,C02459,Customer 02459,NID11797691,1990-01-17,male,divorced,employed,29878.98,NBO-001,retail,2025-04-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C02460,C02460,Customer 02460,NID15628582,1984-11-13,female,divorced,unemployed,715808.34,ELD-030,sme,2021-11-24T00:00:00+00:00,verified,low,{}
EV-CUST-C02461,C02461,Customer 02461,NID17174846,1973-05-17,male,married,unemployed,285955.88,NBO-001,sme,2025-05-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02462,C02462,Customer 02462,NID10768576,1995-09-14,female,single,self-employed,15778.24,MSA-010,retail,2024-12-24T00:00:00+00:00,verified,high,{}
EV-CUST-C02463,C02463,Customer 02463,NID27250267,1996-11-23,female,divorced,business-owner,72659.53,ELD-030,retail,2021-11-16T00:00:00+00:00,pending,low,{}
EV-CUST-C02464,C02464,Customer 02464,NID23919507,1999-11-01,female,divorced,business-owner,2528406.66,ELD-030,corp,2021-08-04T00:00:00+00:00,pending,low,{}
EV-CUST-C02465,C02465,Customer 02465,NID38031090,1975-12-09,female,married,unemployed,71342.04,NKR-040,retail,2024-07-19T00:00:00+00:00,verified,high,{}
EV-CUST-C02466,C02466,Customer 02466,NID29213268,1995-01-24,male,divorced,business-owner,48036.00,MSA-010,retail,2023-03-17T00:00:00+00:00,verified,high,{}
EV-CUST-C02467,C02467,Customer 02467,NID29911703,1994-05-24,male,married,business-owner,29353.69,NBO-002,retail,2025-08-03T00:00:00+00:00,verified,low,{}
EV-CUST-C02468,C02468,Customer 02468,NID35062021,1980-10-07,female,single,self-employed,45245.75,NBO-002,retail,2018-07-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C02469,C02469,Customer 02469,NID20004933,1984-05-13,male,married,business-owner,77152.36,KSM-020,retail,2020-05-08T00:00:00+00:00,verified,low,{}
EV-CUST-C02470,C02470,Customer 02470,NID17889804,1966-11-12,female,single,employed,1129328.79,KSM-020,corp,2024-01-27T00:00:00+00:00,verified,low,{}
EV-CUST-C02471,C02471,Customer 02471,NID36923437,1978-07-14,male,single,unemployed,419176.30,MSA-010,sme,2018-05-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02472,C02472,Customer 02472,NID16249938,1967-11-24,male,single,business-owner,83550.46,NBO-001,retail,2019-07-03T00:00:00+00:00,rejected,low,{}
EV-CUST-C02473,C02473,Customer 02473,NID33855759,1980-06-18,male,divorced,employed,66043.46,NBO-001,retail,2024-12-17T00:00:00+00:00,verified,low,{}
EV-CUST-C02474,C02474,Customer 02474,NID33979633,1973-04-12,female,single,employed,60163.34,NKR-040,retail,2020-09-14T00:00:00+00:00,verified,low,{}
EV-CUST-C02475,C02475,Customer 02475,NID36501909,1961-03-19,male,single,employed,616859.47,NBO-001,sme,2023-08-07T00:00:00+00:00,verified,low,{}
EV-CUST-C02476,C02476,Customer 02476,NID31947135,1994-02-12,male,divorced,business-owner,49927.33,KSM-020,retail,2018-07-24T00:00:00+00:00,verified,low,{}
EV-CUST-C02477,C02477,Customer 02477,NID13183942,1983-01-12,male,divorced,unemployed,45087.89,KSM-020,retail,2023-02-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02478,C02478,Customer 02478,NID30478930,1990-01-18,male,divorced,self-employed,460699.43,ELD-030,sme,2018-11-10T00:00:00+00:00,verified,medium,{}
EV-CUST-C02479,C02479,Customer 02479,NID12809491,1983-01-16,male,divorced,self-employed,1984549.16,NBO-002,corp,2019-10-14T00:00:00+00:00,verified,low,{}
EV-CUST-C02480,C02480,Customer 02480,NID11750270,1970-03-02,male,married,employed,58236.56,MSA-010,retail,2022-01-22T00:00:00+00:00,verified,low,{}
EV-CUST-C02481,C02481,Customer 02481,NID13564044,1988-05-18,male,divorced,self-employed,26587.46,MSA-010,retail,2018-07-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C02482,C02482,Customer 02482,NID20670339,1963-07-19,female,divorced,employed,550309.93,NBO-002,sme,2023-02-14T00:00:00+00:00,verified,low,{}
EV-CUST-C02483,C02483,Customer 02483,NID31644950,1994-02-04,male,divorced,self-employed,63241.51,NBO-002,retail,2020-11-23T00:00:00+00:00,verified,low,{}
EV-CUST-C02484,C02484,Customer 02484,NID36441914,1991-10-24,male,single,employed,70915.50,NKR-040,retail,2020-01-14T00:00:00+00:00,verified,medium,{}
EV-CUST-C02485,C02485,Customer 02485,NID33618720,1992-12-20,female,divorced,employed,56622.86,KSM-020,retail,2019-01-19T00:00:00+00:00,verified,medium,{}
EV-CUST-C02486,C02486,Customer 02486,NID35317972,1961-06-06,male,single,unemployed,36615.54,NBO-001,retail,2019-02-05T00:00:00+00:00,verified,low,{}
EV-CUST-C02487,C02487,Customer 02487,NID37087587,1995-01-09,female,single,employed,22741.40,ELD-030,retail,2022-12-26T00:00:00+00:00,verified,high,{}
EV-CUST-C02488,C02488,Customer 02488,NID18845353,1995-04-09,female,divorced,business-owner,75333.18,NBO-001,retail,2024-10-11T00:00:00+00:00,verified,low,{}
EV-CUST-C02489,C02489,Customer 02489,NID25325434,1981-09-02,female,married,unemployed,78723.32,MSA-010,retail,2024-03-23T00:00:00+00:00,verified,low,{}
EV-CUST-C02490,C02490,Customer 02490,NID14753306,1982-10-21,female,single,business-owner,55978.65,NBO-002,retail,2018-08-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C02491,C02491,Customer 02491,NID16393279,2001-08-14,female,married,unemployed,41931.50,NKR-040,retail,2020-06-28T00:00:00+00:00,verified,low,{}
EV-CUST-C02492,C02492,Customer 02492,NID27597165,1962-02-13,female,single,unemployed,40904.74,NBO-003,retail,2022-08-05T00:00:00+00:00,verified,low,{}
EV-CUST-C02493,C02493,Customer 02493,NID37066282,1960-03-26,female,married,employed,58683.77,NBO-001,retail,2024-03-20T00:00:00+00:00,verified,low,{}
EV-CUST-C02494,C02494,Customer 02494,NID27518547,1987-01-25,male,married,unemployed,487881.67,KSM-020,sme,2021-05-20T00:00:00+00:00,verified,medium,{}
EV-CUST-C02495,C02495,Customer 02495,NID15281511,2001-01-04,female,divorced,unemployed,415446.64,NKR-040,sme,2024-06-13T00:00:00+00:00,verified,low,{}
EV-CUST-C02496,C02496,Customer 02496,NID20814237,1991-03-07,male,married,self-employed,42294.22,NBO-002,retail,2019-12-05T00:00:00+00:00,verified,low,{}
EV-CUST-C02497,C02497,Customer 02497,NID39479920,1960-09-11,male,married,self-employed,653751.12,NBO-001,sme,2022-10-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C02498,C02498,Customer 02498,NID35754437,2000-06-24,male,single,employed,26264.91,KSM-020,retail,2021-06-07T00:00:00+00:00,verified,high,{}
EV-CUST-C02499,C02499,Customer 02499,NID14257231,1999-04-10,male,single,employed,60946.47,NBO-002,retail,2020-04-05T00:00:00+00:00,pending,low,{}
EV-CUST-C02500,C02500,Customer 02500,NID36802715,1974-12-04,male,married,employed,686790.36,NKR-040,sme,2022-12-21T00:00:00+00:00,verified,high,{}
EV-CUST-C02501,C02501,Customer 02501,NID35570460,1972-11-27,male,divorced,business-owner,31683.41,NBO-001,retail,2025-08-19T00:00:00+00:00,verified,low,{}
EV-CUST-C02502,C02502,Customer 02502,NID28986759,1969-04-03,male,divorced,employed,84792.01,ELD-030,retail,2021-08-20T00:00:00+00:00,verified,low,{}
EV-CUST-C02503,C02503,Customer 02503,NID35915997,1979-03-14,female,single,business-owner,43714.98,NBO-003,retail,2023-08-17T00:00:00+00:00,verified,low,{}
EV-CUST-C02504,C02504,Customer 02504,NID26853338,1982-03-14,male,single,unemployed,85812.01,NKR-040,retail,2021-12-10T00:00:00+00:00,verified,low,{}
